index,area_string,posted,neighborhood,post title,number_bedrooms,sqft,URL,price,requested
1215,phoenix,2021-11-28 19:16, (Chandler east valley ),Beautiful Room in Lake House Chandler Off McQueen and Frye,1,,https://phoenix.craigslist.org/evl/roo/d/chandler-beautiful-room-in-lake-house/7413885212.html,950,2021-11-29 09h33m42s
1216,phoenix,2021-11-28 18:31, (Mesa east valley ),Furnished Room available,2,,https://phoenix.craigslist.org/evl/roo/d/mesa-furnished-room-available/7413869596.html,500,2021-11-29 09h33m42s
1217,phoenix,2021-11-28 17:51, (East Phoenix east valley ),Room For Rent,1,,https://phoenix.craigslist.org/evl/roo/d/phoenix-room-for-rent/7413866810.html,950,2021-11-29 09h33m42s
1218,phoenix,2021-11-28 17:14, ( east valley ),Small 2b1b utilities included,2,750.0,https://phoenix.craigslist.org/evl/roo/d/phoenix-small-2b1b-utilities-included/7413854802.html,500,2021-11-29 09h33m42s
1219,phoenix,2021-11-28 16:41, (Phoenix phx north ),Pool home with waterfalls,3,1400.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-pool-home-with-waterfalls/7413842922.html,725,2021-11-29 09h33m42s
1220,phoenix,2021-11-28 15:09, (Chandler east valley ),Room in beautiful house w/ pool for rent,,,https://phoenix.craigslist.org/evl/roo/d/chandler-room-in-beautiful-house-pool/7413802709.html,900,2021-11-29 09h33m42s
1221,phoenix,2021-11-28 14:53, (Phoenix west valley ),🏠Comfortable and Clean Rooms for Rent🏠,1,1800.0,https://phoenix.craigslist.org/wvl/roo/d/phoenix-comfortable-and-clean-rooms-for/7413794710.html,600,2021-11-29 09h33m42s
1222,phoenix,2021-11-28 14:38, (NW Peoria - Vistancia west valley ),***BEAUTIFUL Room***Incls ALL Utils***UPSTAIRS........FURNISHED,,2600.0,https://phoenix.craigslist.org/wvl/roo/d/peoria-beautiful-roomincls-all/7413790097.html,750,2021-11-29 09h33m42s
1223,phoenix,2021-11-28 14:15, (Phoenix phx north ),BELLRIDGE APARTMENTS! Credit Friendly! :),,,https://phoenix.craigslist.org/nph/roo/d/phoenix-bellridge-apartments-credit/7413778325.html,995,2021-11-29 09h33m42s
1224,phoenix,2021-11-28 14:10, ( central/south phx ),Room for rent small 2b1b,2,750.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-for-rent-small-2b1b/7413781540.html,500,2021-11-29 09h33m42s
1225,phoenix,2021-11-28 14:08, (North Mountain phx north ),Room for rent/cuarto de renta,,,https://phoenix.craigslist.org/nph/roo/d/phoenix-room-for-rent-cuarto-de-renta/7413780799.html,650,2021-11-29 09h33m42s
1226,phoenix,2021-11-28 14:04, (SAN TAN VALLEY east valley ),3 BR HOUSE TO SHARE IN JOHNSON'S RANCH,1,,https://phoenix.craigslist.org/evl/roo/d/br-house-to-share-in-johnsons-ranch/7408758372.html,800,2021-11-29 09h33m42s
1227,phoenix,2021-11-28 13:46, (Avondale west valley ),$650 Avondale Room for rent | Phone # in description,4,1500.0,https://phoenix.craigslist.org/wvl/roo/d/phoenix-650-avondale-room-for-rent/7413771100.html,650,2021-11-29 09h33m42s
1228,phoenix,2021-11-28 13:26, (Phoenix central/south phx ),Room for rent in a new built home. All utilities included,1,10.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-for-rent-in-new-built-home/7411602976.html,800,2021-11-29 09h33m42s
1229,phoenix,2021-11-28 13:04, ( phx north ),Live in helper/ girlfriend wanted,1,,https://phoenix.craigslist.org/nph/roo/d/phoenix-live-in-helper-girlfriend-wanted/7413751141.html,0,2021-11-29 09h33m42s
1230,phoenix,2021-11-28 12:32, (Mesa east valley ),Master Bedroom with private bath,1,,https://phoenix.craigslist.org/evl/roo/d/mesa-master-bedroom-with-private-bath/7413735494.html,700,2021-11-29 09h33m42s
1231,phoenix,2021-11-28 12:18, (Mesa east valley ),2 bedrooms & shared bathroom. Utilities included.  $850 /MO.,2,130.0,https://phoenix.craigslist.org/evl/roo/d/mesa-bedrooms-shared-bathroom-utilities/7413723948.html,850,2021-11-29 09h33m42s
1232,phoenix,2021-11-28 12:03, ( east valley ),Room for rent in a new built home. All utilities included,,,https://phoenix.craigslist.org/evl/roo/d/phoenix-room-for-rent-in-new-built-home/7413710687.html,800,2021-11-29 09h33m42s
1233,phoenix,2021-11-28 12:01, (East Mesa AZ east valley ),Studio,1,,https://phoenix.craigslist.org/evl/roo/d/mesa-studio/7413720637.html,700,2021-11-29 09h33m42s
1234,phoenix,2021-11-28 11:42, ( central/south phx ),"Room for Rent in Marley Park, UTILITIES Included",,,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-for-rent-in-marley-park/7412640731.html,500,2021-11-29 09h33m42s
1235,phoenix,2021-11-28 10:01," (Phoenix, near North Mountain central/south phx )",Room for rent,4,1450.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-for-rent/7413657920.html,900,2021-11-29 09h33m42s
1236,phoenix,2021-11-28 09:49, (Chandler east valley ),Room for rent in Luxury Condo,,,https://phoenix.craigslist.org/evl/roo/d/chandler-room-for-rent-in-luxury-condo/7409987255.html,600,2021-11-29 09h33m42s
1237,phoenix,2021-11-28 09:20, (Sun City West west valley ),Room for rent,2,917.0,https://phoenix.craigslist.org/wvl/roo/d/surprise-room-for-rent/7412060993.html,475,2021-11-29 09h33m42s
1238,phoenix,2021-11-28 03:12, (Mesa east valley ),Room for rent in mesa condo... musicians,2,170.0,https://phoenix.craigslist.org/evl/roo/d/mesa-room-for-rent-in-mesa-condo/7412720166.html,700,2021-11-29 09h33m42s
1239,phoenix,2021-11-27 23:37, (Ellsworth & Queen Creek Rd east valley ),ROOM IN LARGE   HOME ALL UTILLIES INCL,,,https://phoenix.craigslist.org/evl/roo/d/room-in-large-home-all-utillies-incl/7412694015.html,0,2021-11-29 09h33m42s
1240,phoenix,2021-11-27 20:16, (Ahwatukee east valley ),Room available!,,,https://phoenix.craigslist.org/evl/roo/d/phoenix-room-available/7413517197.html,800,2021-11-29 09h33m42s
1241,phoenix,2021-11-27 16:52, (Surprise west valley ),Room for rent plus 1/3 utilities,3,,https://phoenix.craigslist.org/wvl/roo/d/surprise-room-for-rent-plus-3-utilities/7409446657.html,600,2021-11-29 09h33m42s
1242,phoenix,2021-11-27 15:48, (North Valley / I17 n Beardsley phx north ),Apartment For Rent North Valley / i17 n Beardsley,,,https://phoenix.craigslist.org/nph/roo/d/phoenix-apartment-for-rent-north-valley/7413437334.html,1600,2021-11-29 09h33m42s
1243,phoenix,2021-11-27 14:24, (central phoenix central/south phx ),Big master bedroom with private bathroom,1,,https://phoenix.craigslist.org/cph/roo/d/phoenix-big-master-bedroom-with-private/7411181489.html,900,2021-11-29 09h33m42s
1244,phoenix,2021-11-27 14:23, (CAVE CREEK phx north ),Room and bath far north phoenix,,,https://phoenix.craigslist.org/nph/roo/d/cave-creek-room-and-bath-far-north/7409717462.html,800,2021-11-29 09h33m42s
1245,phoenix,2021-11-27 14:23, (CAVE CREEK phx north ),Room for rent Cave Creek,,,https://phoenix.craigslist.org/nph/roo/d/cave-creek-room-for-rent-cave-creek/7409714952.html,800,2021-11-29 09h33m42s
1246,phoenix,2021-11-27 12:52, ( phx north ),BEST DEAL: ROOM FOR RENT (ALL UTILITIES INCLUDED),,,https://phoenix.craigslist.org/nph/roo/d/phoenix-best-deal-room-for-rent-all/7413356650.html,840,2021-11-29 09h33m42s
1247,phoenix,2021-11-27 12:00, (GILBERT east valley ),ROOM FOR RENT IN LUXURY TOWNHOME,3,,https://phoenix.craigslist.org/evl/roo/d/gilbert-room-for-rent-in-luxury-townhome/7412427920.html,875,2021-11-29 09h33m42s
1248,phoenix,2021-11-27 11:34, (Tempe east valley ),"Master bed and bath for rent in a 2b, 2b",,1002.0,https://phoenix.craigslist.org/evl/roo/d/tempe-master-bed-and-bath-for-rent-in/7413314169.html,900,2021-11-29 09h33m42s
1249,phoenix,2021-11-27 10:24, (Avail. Now Near Scottsdale Rd/Shea Blvd Estate Neighborhood phx north ),"Scottsdale Furnished Estate Room w/ Bed, Desk, TV Wifi/Cable",1,3000.0,https://phoenix.craigslist.org/nph/roo/d/scottsdale-scottsdale-furnished-estate/7411023039.html,1800,2021-11-29 09h33m42s
1250,phoenix,2021-11-27 08:57, (Gilbert east valley ),Furnished Room For Rent In Gilbert,1,200.0,https://phoenix.craigslist.org/evl/roo/d/higley-furnished-room-for-rent-in/7410104303.html,750,2021-11-29 09h33m42s
1251,phoenix,2021-11-27 08:02," (15600 N Frank Lloyd Wright Blvd, Scottsdale east valley )",A home suited to your every need -3BR / 3Ba/1499ft2/HOUSE,,,https://phoenix.craigslist.org/evl/roo/d/scottsdale-home-suited-to-your-every/7413180762.html,1200,2021-11-29 09h33m42s
1252,phoenix,2021-11-27 01:17, (Tempe east valley ),$500 Room in Tempe. Male Roomie needed,2,1000.0,https://phoenix.craigslist.org/evl/roo/d/tempe-500-room-in-tempe-male-roomie/7400472042.html,500,2021-11-29 09h33m42s
1253,phoenix,2021-11-26 21:04, (Glendale phx north ),VERY LARGE Beautiful Arrowhead Ranch Bedroom for Rent,4,,https://phoenix.craigslist.org/nph/roo/d/glendale-very-large-beautiful-arrowhead/7401098214.html,750,2021-11-29 09h33m42s
1254,phoenix,2021-11-26 20:20, (Gilbert east valley ),Private room/bathroom for rent,3,1250.0,https://phoenix.craigslist.org/evl/roo/d/gilbert-private-room-bathroom-for-rent/7413099430.html,900,2021-11-29 09h33m42s
1255,phoenix,2021-11-26 18:38, (Glendale west valley ),"One/Two bedrooms in the beautiful, spacious house by Westgate",,,https://phoenix.craigslist.org/wvl/roo/d/glendale-one-two-bedrooms-in-the/7413058971.html,750,2021-11-29 09h33m42s
1256,phoenix,2021-11-26 18:37, (Gilbert east valley ),~*~*~*~ Newer 4br 3bth 2 Story 2300sq/ft Furnished Higley/Ray ~*~*~*~,4,250.0,https://phoenix.craigslist.org/evl/roo/d/higley-newer-4br-3bth-story-2300sq-ft/7413075339.html,800,2021-11-29 09h33m42s
1257,phoenix,2021-11-26 18:24, (Mesa east valley ),Single & Shared Rooms -Ladies Sober Living,,,https://phoenix.craigslist.org/evl/roo/d/mesa-single-shared-rooms-ladies-sober/7401168764.html,130,2021-11-29 09h33m42s
1258,phoenix,2021-11-26 15:50, (Scottsdale east valley ),Unique Healthy Minded Cottage in Old Town - private room,1,,https://phoenix.craigslist.org/evl/roo/d/scottsdale-unique-healthy-minded/7408358538.html,1500,2021-11-29 09h33m42s
1259,phoenix,2021-11-26 11:56, (Phoenix central/south phx ),Room for Rent in Nice South Mountain Home,4,1900.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-for-rent-in-nice-south/7412912974.html,625,2021-11-29 09h33m42s
1260,phoenix,2021-11-26 11:28, (scottsdale central/south phx ),Room for Rent,4,,https://phoenix.craigslist.org/cph/roo/d/scottsdale-room-for-rent/7406974008.html,800,2021-11-29 09h33m42s
1261,phoenix,2021-11-26 09:03, (Scottsdale east valley ),2 Rooms for rent $750,1,1500.0,https://phoenix.craigslist.org/evl/roo/d/scottsdale-rooms-for-rent-750/7408570766.html,750,2021-11-29 09h33m42s
1262,phoenix,2021-11-26 07:37, ( west valley ),~A Room off the back of my Garage!,,,https://phoenix.craigslist.org/wvl/roo/d/glendale-room-off-the-back-of-my-garage/7412783717.html,0,2021-11-29 09h33m42s
1263,phoenix,2021-11-26 03:40, (Mesa east valley ),Senior Home Has Furnished Bedroom With Pool For Rent!,4,144.0,https://phoenix.craigslist.org/evl/roo/d/mesa-senior-home-has-furnished-bedroom/7404807980.html,700,2021-11-29 09h33m42s
1264,phoenix,2021-11-26 02:56, ( east valley ),"Room for Rent in Marley Park, UTILITIES Included",,,https://phoenix.craigslist.org/evl/roo/d/phoenix-room-for-rent-in-marley-park/7409943510.html,500,2021-11-29 09h33m42s
1265,phoenix,2021-11-25 16:52, (Dorsey and university east valley ),"Furnished Private room within 1 mile to ASU, lightrail",5,2100.0,https://phoenix.craigslist.org/evl/roo/d/tempe-furnished-private-room-within/7412667052.html,950,2021-11-29 09h33m42s
1266,phoenix,2021-11-25 14:49, (85041 central/south phx ),Private Room for rent near South Mountain,1,750.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-private-room-for-rent-near/7412636898.html,1290,2021-11-29 09h33m42s
1267,phoenix,2021-11-25 10:29, (Tempe central/south phx ),Room for Rent - $520,3,,https://phoenix.craigslist.org/cph/roo/d/tempe-room-for-rent-520/7412567244.html,520,2021-11-29 09h33m42s
1268,phoenix,2021-11-25 02:24, (Phoenix phx north ),Room for rent,1,1720.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-room-for-rent/7412470067.html,750,2021-11-29 09h33m42s
1269,phoenix,2021-11-25 00:00, (phoenix east valley ),room for rent in phoenix,1,200.0,https://phoenix.craigslist.org/evl/roo/d/phoenix-room-for-rent-in-phoenix/7412461065.html,650,2021-11-29 09h33m42s
1270,phoenix,2021-11-24 22:33, (Near South Mountain/West Tempe east valley ),Private casita in a McMansion with a pool and courtyard (Not a weirdo),,,https://phoenix.craigslist.org/evl/roo/d/phoenix-private-casita-in-mcmansion/7412445871.html,800,2021-11-29 09h33m42s
1271,phoenix,2021-11-24 21:41, ( central/south phx ),Room for rent all utilities included,,,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-for-rent-all-utilities/7402781864.html,700,2021-11-29 09h33m42s
1272,phoenix,2021-11-24 18:52, (Sun Lakes east valley ),Sun Lakes-Gorgeous Complete Remodel-Pool-3 Private Golf Courses,2,,https://phoenix.craigslist.org/evl/roo/d/chandler-sun-lakes-gorgeous-complete/7412415166.html,1200,2021-11-29 09h33m42s
1273,phoenix,2021-11-24 15:56, (Phoenix west valley ),One last room for rent in my home,1,,https://phoenix.craigslist.org/wvl/roo/d/phoenix-one-last-room-for-rent-in-my/7411173447.html,400,2021-11-29 09h33m42s
1274,phoenix,2021-11-24 13:01, (Glendale west valley ),looking for roommate across from Glendale Community College,,,https://phoenix.craigslist.org/wvl/roo/d/glendale-looking-for-roommate-across/7412292700.html,650,2021-11-29 09h33m42s
1275,phoenix,2021-11-24 09:48, (San Tan Valley east valley ),2 Rooms for Rent,4,2600.0,https://phoenix.craigslist.org/evl/roo/d/san-tan-valley-rooms-for-rent/7412195228.html,800,2021-11-29 09h33m42s
1276,phoenix,2021-11-24 08:19, (Encanto central/south phx ),Room available at Forest Park Apartments,,132.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-available-at-forest-park/7412151358.html,570,2021-11-29 09h33m42s
1277,phoenix,2021-11-23 19:16," (Paradise Valley Village, Phoenix phx north )","NE Phoenix Paradise Valley Utilities, wifi included",4,110.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-ne-phoenix-paradise-valley/7412023730.html,750,2021-11-29 09h33m42s
1278,phoenix,2021-11-23 16:58, (Glendale phx north ),Room 4 rent,1,89.0,https://phoenix.craigslist.org/nph/roo/d/glendale-room-rent/7408513943.html,625,2021-11-29 09h33m42s
1279,phoenix,2021-11-23 13:40, (15th ave / Campbell central/south phx ),Room Rent in Comphy townhome,,,https://phoenix.craigslist.org/cph/roo/d/phoenix-room-rent-in-comphy-townhome/7411877011.html,900,2021-11-29 09h33m42s
1280,phoenix,2021-11-23 11:12, (Phoenix (Baseline) central/south phx ),Housemate wanted in gated community,,,https://phoenix.craigslist.org/cph/roo/d/phoenix-housemate-wanted-in-gated/7411821514.html,800,2021-11-29 09h33m42s
1281,phoenix,2021-11-23 09:12, (Peoria west valley ),looking for a roommate,5,2200.0,https://phoenix.craigslist.org/wvl/roo/d/peoria-looking-for-roommate/7399988946.html,900,2021-11-29 09h33m42s
1282,phoenix,2021-11-22 23:53, (Tempe Market Place area east valley ),"Room for Rent $700 Utilities Incl, Close to ASU",,,https://phoenix.craigslist.org/evl/roo/d/mesa-room-for-rent-700-utilities-incl/7411641738.html,700,2021-11-29 09h33m42s
1283,phoenix,2021-11-22 20:16, (North Mountain phx north ),Help me Pay this months Rent 2bd 2ba,2,1000.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-help-me-pay-this-months-rent/7411608532.html,1400,2021-11-29 09h33m42s
1284,phoenix,2021-11-22 18:32," (Tempe, AZ east valley )",A Fabulous 1 BD / 1 BA Apartment with a spacious sitting room for rent,1,800.0,https://phoenix.craigslist.org/evl/roo/d/tempe-fabulous-bd-ba-apartment-with/7411562858.html,950,2021-11-29 09h33m42s
1285,phoenix,2021-11-22 18:00, (Wittmann west valley ),free rv space or room trade for farm helper female only,1,,https://phoenix.craigslist.org/wvl/roo/d/wittmann-free-rv-space-or-room-trade/7411570845.html,0,2021-11-29 09h33m42s
1286,phoenix,2021-11-22 15:46, (Mesa east valley ),Ladies Sober Living,,,https://phoenix.craigslist.org/evl/roo/d/mesa-ladies-sober-living/7405526050.html,130,2021-11-29 09h33m42s
1287,phoenix,2021-11-22 14:45, (Warner & Dobson east valley ),Single Bedroom for rent,1,,https://phoenix.craigslist.org/evl/roo/d/chandler-single-bedroom-for-rent/7411490591.html,750,2021-11-29 09h33m42s
1288,phoenix,2021-11-22 14:01, (South Scottsdale east valley ),Month to Month Room,2,,https://phoenix.craigslist.org/evl/roo/d/phoenix-month-to-month-room/7411455711.html,825,2021-11-29 09h33m42s
1289,phoenix,2021-11-22 11:10," (Williams Field Rd, Gilbert central/south phx )","$1,000 Looking for female roommate Jan 1st",1,,https://phoenix.craigslist.org/cph/roo/d/gilbert-1000-looking-for-female/7407532370.html,1000,2021-11-29 09h33m42s
1290,phoenix,2021-11-22 10:38, (15th AVE/ Campbell central/south phx ),"Single Solo Travler - Stay Here by the Week, Month.",1,,https://phoenix.craigslist.org/cph/roo/d/phoenix-single-solo-travler-stay-here/7411340408.html,350,2021-11-29 09h33m42s
1291,phoenix,2021-11-22 09:46, (Phoenix west valley ),se renta habitacion,2,,https://phoenix.craigslist.org/wvl/roo/d/phoenix-se-renta-habitacion/7411316954.html,650,2021-11-29 09h33m42s
1292,phoenix,2021-11-22 09:35, ( central/south phx ),Private room with shared bathroom Asu tempe,,,https://phoenix.craigslist.org/cph/roo/d/tempe-private-room-with-shared-bathroom/7410067467.html,700,2021-11-29 09h33m42s
1293,phoenix,2021-11-22 08:50, (Phoenix central/south phx ),Absolute Recovery Sober Living Community,5,,https://phoenix.craigslist.org/cph/roo/d/phoenix-absolute-recovery-sober-living/7411270775.html,175,2021-11-29 09h33m42s
1294,phoenix,2021-11-22 07:24," (28425 N Blck Cyn Hwy Phoenix, AZ central/south phx )",$725 Large 18x14 SF Master Bedroom,,,https://phoenix.craigslist.org/cph/roo/d/phoenix-725-large-18x14-sf-master/7407912124.html,0,2021-11-29 09h33m42s
1295,phoenix,2021-11-21 20:13, (Phoenix phx north ),Room for Rent,,,https://phoenix.craigslist.org/nph/roo/d/phoenix-room-for-rent/7405809947.html,850,2021-11-29 09h33m42s
1296,phoenix,2021-11-21 17:06, ( east valley ),Room in beautiful home,1,,https://phoenix.craigslist.org/evl/roo/d/tempe-room-in-beautiful-home/7411104062.html,750,2021-11-29 09h33m42s
1297,phoenix,2021-11-21 16:43, (Phoenix west valley ),Help Us & We Can Help You,4,,https://phoenix.craigslist.org/wvl/roo/d/phoenix-help-us-we-can-help-you/7411093042.html,800,2021-11-29 09h33m42s
1298,phoenix,2021-11-21 15:44, (Litchfield Park west valley ),House for Rent!,4,2543.0,https://phoenix.craigslist.org/wvl/roo/d/litchfield-park-house-for-rent/7411075285.html,2400,2021-11-29 09h33m42s
1299,phoenix,2021-11-21 14:39, (Ahwatukee central/south phx ),Large master bedroom,,,https://phoenix.craigslist.org/cph/roo/d/phoenix-large-master-bedroom/7411049389.html,750,2021-11-29 09h33m42s
1300,phoenix,2021-11-21 13:59, (Phoenix central/south phx ),Double Room + Poker,,180.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-double-room-poker/7411031421.html,1100,2021-11-29 09h33m42s
1301,phoenix,2021-11-21 12:58, (Chandler east valley ),Room for rent $625,3,,https://phoenix.craigslist.org/evl/roo/d/chandler-room-for-rent-625/7411004612.html,625,2021-11-29 09h33m42s
1302,phoenix,2021-11-21 12:44, (Avondale west valley ),Room for rent,1,,https://phoenix.craigslist.org/wvl/roo/d/cashion-room-for-rent/7410992204.html,550,2021-11-29 09h33m42s
1303,phoenix,2021-11-21 12:17, (51st avenue and Olive west valley ),Room for rent 600$,,,https://phoenix.craigslist.org/wvl/roo/d/glendale-room-for-rent-600/7403377856.html,600,2021-11-29 09h33m42s
1304,phoenix,2021-11-21 11:37, (Gilbert east valley ),Furnished Room in Gilbert,5,2000.0,https://phoenix.craigslist.org/evl/roo/d/gilbert-furnished-room-in-gilbert/7410967345.html,750,2021-11-29 09h33m42s
1305,phoenix,2021-11-21 11:35, (Tempe east valley ),Room/bath townhouse rental,2,,https://phoenix.craigslist.org/evl/roo/d/tempe-room-bath-townhouse-rental/7410960849.html,800,2021-11-29 09h33m42s
1306,phoenix,2021-11-21 10:07," (Glendale, AZ west valley )",50% OFF 1st month - Assisted Living,,,https://phoenix.craigslist.org/wvl/roo/d/glendale-50-off-1st-month-assisted/7410908871.html,0,2021-11-29 09h33m42s
1307,phoenix,2021-11-21 08:25, (Ellsworth & Queen Creek Rd east valley ),ROOM IN LARGE   HOME ALL UTILLIES INCL,,,https://phoenix.craigslist.org/evl/roo/d/room-in-large-home-all-utillies-incl/7399273766.html,0,2021-11-29 09h33m42s
1308,phoenix,2021-11-21 02:50, (Laveen central/south phx ),2 rooms for rent available on 12/1/2021 $700.00,3,,https://phoenix.craigslist.org/cph/roo/d/laveen-rooms-for-rent-available-on/7410817771.html,700,2021-11-29 09h33m42s
1309,phoenix,2021-11-20 21:10, (anthem / north phoenix phx north ),house mates,4,2800.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-house-mates/7410787068.html,1350,2021-11-29 09h33m42s
1310,phoenix,2021-11-20 20:07, (Paradise Valley phx north ),Room for Rent in Lovely Remodeled Home,,,https://phoenix.craigslist.org/nph/roo/d/phoenix-room-for-rent-in-lovely/7410774826.html,675,2021-11-29 09h33m42s
1311,phoenix,2021-11-20 18:16, (PHOENIX by 101 & Deer Valley Rd phx north ),Furnished Bedroom Available,1,1.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-furnished-bedroom-available/7410747475.html,850,2021-11-29 09h33m42s
1312,phoenix,2021-11-20 15:15, (Phoenix phx north ),Right Where You Want To Be! Here At Cortina!!,1,750.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-right-where-you-want-to-be-here/7410681968.html,1548,2021-11-29 09h33m42s
1313,phoenix,2021-11-20 14:13, (Surprise west valley ),M4A Seeking Roommate,,,https://phoenix.craigslist.org/wvl/roo/d/surprise-m4a-seeking-roommate/7410648280.html,950,2021-11-29 09h33m42s
1314,phoenix,2021-11-20 13:01, (Biltmore central/south phx ),Entire house! 4 bed/ 2 ba house in Biltmore Now until Jan 1st!,4,,https://phoenix.craigslist.org/cph/roo/d/phoenix-entire-house-bed-ba-house-in/7410618717.html,2800,2021-11-29 09h33m42s
1315,phoenix,2021-11-20 12:53, (Tempe central/south phx ),Furnished room available near Asu,1,,https://phoenix.craigslist.org/cph/roo/d/tempe-furnished-room-available-near-asu/7410614612.html,980,2021-11-29 09h33m42s
1316,phoenix,2021-11-19 16:36, (North Central Phoenix central/south phx ),Furnished  Master Bedroom for One Person Only,2,920.0,https://phoenix.craigslist.org/cph/roo/d/phoenix-furnished-master-bedroom-for/7410264155.html,825,2021-11-29 09h33m42s
1317,phoenix,2021-11-19 11:07, (Phoenix phx north ),Room For Rent,4,,https://phoenix.craigslist.org/nph/roo/d/phoenix-room-for-rent/7403269048.html,650,2021-11-29 09h33m42s
1318,phoenix,2021-11-19 10:23, (El Mirage west valley ),"Furnished Room utilities included, no deposit",,,https://phoenix.craigslist.org/wvl/roo/d/youngtown-furnished-room-utilities/7410086538.html,600,2021-11-29 09h33m42s
1319,phoenix,2021-11-19 09:28, (Phoenix phx north ),"room for rent will consider subleasing for both bedrooms,  with or without furni",2,150.0,https://phoenix.craigslist.org/nph/roo/d/phoenix-room-for-rent-will-consider/7410050867.html,900,2021-11-29 09h33m42s
1320,sfbay,2021-11-29 09:30, (san jose south),((((FURNISHED ROOM w/SHARED BATH IN UPSCALE HOME 4 MALE!))),,3500.0,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-room-shared-bath-in/7412894143.html,2000,2021-11-29 09h33m55s
1321,sfbay,2021-11-29 09:28, (bernal heights),Bedroom in remodeled 3BD/2BA with patio one block Cortland,1,120.0,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-bedroom-in-remodeled-3bd/7407110431.html,1050,2021-11-29 09h33m55s
1322,sfbay,2021-11-29 09:27, ( city of san francisco ),LOOKING FOR A PERSON TO SHARE A TWO BEDROOM !!!,,,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-looking-for-person-to/7414102743.html,450,2021-11-29 09h33m55s
1323,sfbay,2021-11-29 09:26, (ingleside / SFSU / CCSF),Huge private room with key available for 1 person  near SFSU/Ingleside,,250.0,https://sfbay.craigslist.org/sfc/roo/d/daly-city-huge-private-room-with-key/7403737195.html,995,2021-11-29 09h33m55s
1324,sfbay,2021-11-29 09:26, (ingleside / SFSU / CCSF),"private room near SFSU, city college, laundry, wifi available",,100.0,https://sfbay.craigslist.org/sfc/roo/d/daly-city-private-room-near-sfsu-city/7403287603.html,750,2021-11-29 09h33m55s
1325,sfbay,2021-11-29 09:25, (san rafael),(util/incl) Flat in San Rafael [taken],2,,https://sfbay.craigslist.org/nby/roo/d/kentfield-util-incl-flat-in-san-rafael/7414108890.html,2500,2021-11-29 09h33m55s
1326,sfbay,2021-11-29 09:25, (campbell),Campbell Room For Rent!!,1,,https://sfbay.craigslist.org/sby/roo/d/campbell-campbell-room-for-rent/7414108752.html,1100,2021-11-29 09h33m55s
1327,sfbay,2021-11-29 09:25, (hayward / castro valley),newly remodeled guest room in 3/2 SFH,1,120.0,https://sfbay.craigslist.org/eby/roo/d/hayward-newly-remodeled-guest-room-in-2/7412333596.html,850,2021-11-29 09h33m55s
1328,sfbay,2021-11-29 09:24," (Oakland, jingletown east bay area )",A lovely spacious room for rent!,2,,https://sfbay.craigslist.org/eby/roo/d/oakland-lovely-spacious-room-for-rent/7414080920.html,1245,2021-11-29 09h33m55s
1329,sfbay,2021-11-29 09:21, (dublin / pleasanton / livermore),single room,,,https://sfbay.craigslist.org/eby/roo/d/tracy-single-room/7410043454.html,1000,2021-11-29 09h33m55s
1330,sfbay,2021-11-29 09:21, (oakland north / temescal),"Sunny room in duplex, walk to BART, Temescal dining",1,110.0,https://sfbay.craigslist.org/eby/roo/d/oakland-sunny-room-in-duplex-walk-to/7412292503.html,1100,2021-11-29 09h33m55s
1331,sfbay,2021-11-29 09:20, (berkeley),Cute Berkeley Home with Clean Friendly Housemates,6,,https://sfbay.craigslist.org/eby/roo/d/berkeley-cute-berkeley-home-with-clean/7411284166.html,1050,2021-11-29 09h33m55s
1332,sfbay,2021-11-29 09:16, (mission district),"Modern, Stylish home in Mission for a cheap price. contact now!",5,,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-modern-stylish-home-in/7410124416.html,1495,2021-11-29 09h33m55s
1333,sfbay,2021-11-29 09:16, (alameda),"Single Room For Rent On Park Street!  Shared Bath, Utilities Included",1,,https://sfbay.craigslist.org/eby/roo/d/oakland-single-room-for-rent-on-park/7408295591.html,650,2021-11-29 09h33m55s
1334,sfbay,2021-11-29 09:16, (santa rosa),"DOGS,1 acre farm 1 room tread mill pool hot tub,chickens,garden rv",5,200.0,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-dogs1-acre-farm-room-tread/7414103284.html,750,2021-11-29 09h33m55s
